epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,9064.11,1.1597,0.63506,1.30099,0.83794,0.91031,0.91004,0.60498,1.17386,0.65417,1.37069,0.003763,0.003763,0.003763
65,9205.3,1.15436,0.63467,1.29322,0.83787,0.91124,0.91031,0.6052,1.17349,0.65245,1.3697,0.003664,0.003664,0.003664
66,9348.81,1.1552,0.62728,1.29501,0.83776,0.91181,0.91093,0.6058,1.17377,0.6499,1.37012,0.003565,0.003565,0.003565
67,9492.26,1.14266,0.62163,1.28715,0.83851,0.91082,0.91109,0.60637,1.17383,0.64804,1.37017,0.003466,0.003466,0.003466
68,9635.25,1.14098,0.62173,1.28965,0.83949,0.91017,0.91147,0.60717,1.17399,0.64575,1.36996,0.003367,0.003367,0.003367
69,9777.39,1.13297,0.61366,1.28138,0.83904,0.91116,0.91132,0.60731,1.17465,0.64343,1.37096,0.003268,0.003268,0.003268
70,9918.97,1.12872,0.60503,1.28322,0.8433,0.90666,0.91156,0.60762,1.17507,0.64051,1.37156,0.003169,0.003169,0.003169
71,10060.3,1.1255,0.60613,1.27302,0.84449,0.90632,0.91199,0.60821,1.17538,0.63839,1.37137,0.00307,0.00307,0.00307
72,10202.9,1.11822,0.59709,1.27292,0.84374,0.90779,0.91261,0.60848,1.17578,0.63595,1.37164,0.002971,0.002971,0.002971
73,10344.9,1.10793,0.58784,1.26552,0.84503,0.90884,0.91324,0.609,1.1764,0.63324,1.37226,0.002872,0.002872,0.002872
74,10486.6,1.10537,0.58619,1.26322,0.84516,0.90936,0.91326,0.60945,1.17711,0.63139,1.37254,0.002773,0.002773,0.002773
75,10628.1,1.09598,0.58628,1.2568,0.84634,0.90948,0.91332,0.60952,1.17754,0.62959,1.37273,0.002674,0.002674,0.002674
76,10770.3,1.09926,0.57782,1.26156,0.84669,0.91177,0.91352,0.60949,1.17858,0.62675,1.37337,0.002575,0.002575,0.002575
77,10913.4,1.08906,0.57416,1.25406,0.84727,0.91121,0.91378,0.60977,1.17924,0.62546,1.37373,0.002476,0.002476,0.002476
78,11056.9,1.08026,0.5662,1.24807,0.84656,0.91181,0.91371,0.61047,1.17997,0.62306,1.37415,0.002377,0.002377,0.002377
79,11200.5,1.07144,0.56855,1.23791,0.84754,0.91083,0.91404,0.61074,1.18031,0.6214,1.37427,0.002278,0.002278,0.002278
80,11343,1.07014,0.5595,1.24318,0.84826,0.91191,0.91429,0.61111,1.18099,0.61885,1.37492,0.002179,0.002179,0.002179
81,11484.8,1.0599,0.55599,1.23379,0.84866,0.91127,0.9145,0.61158,1.18145,0.61672,1.37518,0.00208,0.00208,0.00208
82,11626.1,1.05455,0.55115,1.22934,0.84846,0.91226,0.91433,0.61188,1.18183,0.61437,1.37541,0.001981,0.001981,0.001981
83,11768.7,1.05221,0.55262,1.22978,0.84959,0.91168,0.91438,0.6122,1.18233,0.61237,1.37564,0.001882,0.001882,0.001882
84,11911.5,1.03656,0.54016,1.21602,0.84686,0.9149,0.9147,0.61238,1.18265,0.61002,1.37567,0.001783,0.001783,0.001783
85,12054.1,1.03713,0.53749,1.21636,0.85202,0.91004,0.91535,0.61225,1.1837,0.60792,1.37657,0.001684,0.001684,0.001684
86,12195.6,1.03192,0.5321,1.22086,0.84896,0.91381,0.91576,0.61246,1.18429,0.60647,1.37727,0.001585,0.001585,0.001585
87,12337,1.02593,0.52995,1.21152,0.84682,0.91514,0.91581,0.61307,1.18493,0.60511,1.37759,0.001486,0.001486,0.001486
88,12479.3,1.01449,0.52485,1.20469,0.8478,0.91403,0.91609,0.61291,1.1858,0.60382,1.37847,0.001387,0.001387,0.001387
89,12621.6,1.01033,0.51712,1.20287,0.85546,0.90625,0.91615,0.61279,1.18671,0.60226,1.37914,0.001288,0.001288,0.001288
90,12763.1,0.99728,0.51124,1.19529,0.85207,0.91088,0.9157,0.6129,1.1877,0.60121,1.38029,0.001189,0.001189,0.001189
91,12905,0.94132,0.45973,1.16388,0.85266,0.90999,0.91554,0.6125,1.18859,0.59972,1.38128,0.00109,0.00109,0.00109
92,13046.6,0.93012,0.45159,1.15941,0.85233,0.91022,0.91527,0.61233,1.1898,0.59829,1.38276,0.000991,0.000991,0.000991
93,13188.3,0.92389,0.44461,1.15732,0.85374,0.90912,0.91491,0.6126,1.19082,0.59739,1.38412,0.000892,0.000892,0.000892
94,13329.8,0.91457,0.44164,1.15371,0.85443,0.90973,0.91523,0.61256,1.19181,0.59653,1.38559,0.000793,0.000793,0.000793
95,13470.9,0.90505,0.43641,1.14325,0.85391,0.91084,0.9155,0.61295,1.19299,0.59532,1.38743,0.000694,0.000694,0.000694
96,13611.4,0.89614,0.43239,1.14006,0.85352,0.91084,0.9154,0.61278,1.19403,0.59411,1.38861,0.000595,0.000595,0.000595
97,13752.9,0.88869,0.43098,1.13308,0.85331,0.90995,0.91509,0.61237,1.19515,0.59331,1.39024,0.000496,0.000496,0.000496
