epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,1813.41,1.25255,0.65641,0.90588,0.78043,0.83028,0.83374,0.48706,1.28733,0.6674,0.92948,0.00038375,0.00038375,0.00038375
72,1838.86,1.25321,0.67079,0.89989,0.78581,0.82857,0.8315,0.4807,1.3064,0.68431,0.93519,0.000371375,0.000371375,0.000371375
73,1864.38,1.25454,0.6611,0.90391,0.78039,0.83531,0.83206,0.49031,1.26901,0.66814,0.92748,0.000359,0.000359,0.000359
74,1889.65,1.21598,0.62373,0.89631,0.76877,0.81699,0.8235,0.46851,1.33177,0.68788,0.93065,0.000346625,0.000346625,0.000346625
75,1914.56,1.2633,0.66865,0.91372,0.77731,0.83664,0.83339,0.48621,1.28125,0.65757,0.92476,0.00033425,0.00033425,0.00033425
76,1940.86,1.27444,0.6641,0.9057,0.77717,0.84423,0.83392,0.48557,1.27859,0.66006,0.92862,0.000321875,0.000321875,0.000321875
77,1965.32,1.23145,0.63189,0.8972,0.78217,0.83356,0.83513,0.49168,1.25556,0.66427,0.91962,0.0003095,0.0003095,0.0003095
78,1991.28,1.21722,0.62912,0.89462,0.78151,0.83215,0.8321,0.4825,1.28681,0.66064,0.92832,0.000297125,0.000297125,0.000297125
79,2017.46,1.19026,0.61243,0.89066,0.78257,0.81777,0.82858,0.48968,1.25256,0.65402,0.91939,0.00028475,0.00028475,0.00028475
80,2042.94,1.19618,0.61491,0.89237,0.79471,0.82758,0.84257,0.49758,1.25689,0.6378,0.9204,0.000272375,0.000272375,0.000272375
81,2068.19,1.21516,0.60823,0.89265,0.77917,0.83464,0.8353,0.48455,1.28346,0.65724,0.92736,0.00026,0.00026,0.00026
82,2093.59,1.21744,0.61682,0.89279,0.76745,0.83755,0.83439,0.49038,1.26068,0.64006,0.92188,0.000247625,0.000247625,0.000247625
83,2115.93,1.21948,0.6201,0.8938,0.77886,0.84064,0.82964,0.48436,1.27861,0.64647,0.92832,0.00023525,0.00023525,0.00023525
84,2138.69,1.22096,0.63755,0.89019,0.78991,0.83572,0.83602,0.49428,1.25247,0.63665,0.92032,0.000222875,0.000222875,0.000222875
85,2162.19,1.22603,0.62439,0.90142,0.78071,0.83187,0.83414,0.49205,1.25644,0.64331,0.9225,0.0002105,0.0002105,0.0002105
86,2185.35,1.16465,0.5922,0.87912,0.78971,0.83917,0.83949,0.49913,1.26076,0.63453,0.92151,0.000198125,0.000198125,0.000198125
87,2207.09,1.19785,0.60295,0.88929,0.78909,0.84686,0.83608,0.49609,1.24999,0.63173,0.91788,0.00018575,0.00018575,0.00018575
88,2231.88,1.20782,0.63046,0.90233,0.79492,0.8432,0.84059,0.49698,1.25445,0.63537,0.92401,0.000173375,0.000173375,0.000173375
89,2257.44,1.16367,0.57882,0.87592,0.7801,0.83512,0.83593,0.48828,1.26887,0.64063,0.92321,0.000161,0.000161,0.000161
90,2283.27,1.19449,0.61268,0.89239,0.7961,0.8404,0.83977,0.49331,1.27022,0.63398,0.92489,0.000148625,0.000148625,0.000148625
91,2315.01,1.15829,0.56645,0.87408,0.79079,0.83414,0.84726,0.5012,1.25161,0.63183,0.92177,0.00013625,0.00013625,0.00013625
92,2337.68,1.12517,0.54722,0.87674,0.78931,0.83247,0.83905,0.49438,1.26311,0.64069,0.92134,0.000123875,0.000123875,0.000123875
93,2360.02,1.12169,0.54738,0.87331,0.79753,0.83927,0.84226,0.49117,1.27702,0.6363,0.92928,0.0001115,0.0001115,0.0001115
94,2381.7,1.10265,0.53808,0.87183,0.79229,0.84597,0.84465,0.50182,1.25938,0.62639,0.92265,9.9125e-05,9.9125e-05,9.9125e-05
95,2403.9,1.12101,0.54283,0.87037,0.78336,0.85039,0.84319,0.50019,1.26161,0.62512,0.92513,8.675e-05,8.675e-05,8.675e-05
96,2426.59,1.12389,0.53922,0.86815,0.79397,0.84864,0.84624,0.50695,1.25443,0.61828,0.92064,7.4375e-05,7.4375e-05,7.4375e-05
97,2448.78,1.10691,0.54163,0.87194,0.79052,0.84572,0.84866,0.50785,1.25739,0.62062,0.92071,6.2e-05,6.2e-05,6.2e-05
98,2470.72,1.10808,0.53292,0.87099,0.78855,0.85087,0.84368,0.50378,1.25713,0.62139,0.9234,4.9625e-05,4.9625e-05,4.9625e-05
99,2492.47,1.1064,0.53626,0.87286,0.79839,0.84661,0.84697,0.50699,1.25831,0.62152,0.92249,3.725e-05,3.725e-05,3.725e-05
100,2514.4,1.12076,0.54179,0.87104,0.79582,0.84953,0.84725,0.50653,1.26079,0.61918,0.92421,2.4875e-05,2.4875e-05,2.4875e-05
