epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,4166.06,1.1547,0.78609,1.29137,0.82809,0.88459,0.88121,0.56571,1.12692,0.73315,1.29116,0.006436,0.006436,0.006436
74,4223.61,1.14895,0.77205,1.28322,0.81982,0.88985,0.87639,0.56491,1.12677,0.73107,1.29141,0.0063865,0.0063865,0.0063865
75,4280.03,1.15736,0.7742,1.29245,0.82208,0.88799,0.87792,0.56528,1.12621,0.73063,1.29253,0.006337,0.006337,0.006337
76,4335.67,1.14133,0.77603,1.27105,0.81927,0.88386,0.87696,0.5666,1.12723,0.72802,1.29346,0.0062875,0.0062875,0.0062875
77,4391.47,1.14631,0.76333,1.28449,0.82343,0.8836,0.87598,0.56693,1.12787,0.72478,1.29394,0.006238,0.006238,0.006238
78,4447.36,1.14362,0.75436,1.28463,0.82388,0.88355,0.87305,0.56453,1.12986,0.72384,1.29594,0.0061885,0.0061885,0.0061885
79,4503.18,1.14315,0.76181,1.28425,0.82487,0.8837,0.87456,0.56504,1.12918,0.7199,1.29743,0.006139,0.006139,0.006139
80,4558.89,1.15429,0.76764,1.28242,0.82691,0.88713,0.8778,0.56674,1.12796,0.71934,1.2953,0.0060895,0.0060895,0.0060895
81,4614.78,1.14088,0.77197,1.27422,0.82702,0.8878,0.87603,0.56525,1.12741,0.72041,1.29545,0.00604,0.00604,0.00604
82,4670.65,1.12839,0.7588,1.27073,0.82846,0.88569,0.87633,0.56708,1.12576,0.71961,1.29509,0.0059905,0.0059905,0.0059905
83,4726.53,1.1325,0.75335,1.27261,0.83032,0.88609,0.87607,0.56629,1.12538,0.7194,1.29527,0.005941,0.005941,0.005941
84,4782.18,1.13587,0.74731,1.27186,0.8333,0.88734,0.8778,0.56687,1.12505,0.7176,1.29575,0.0058915,0.0058915,0.0058915
85,4838.01,1.1429,0.76064,1.27351,0.82984,0.89409,0.87919,0.56642,1.12542,0.71727,1.29649,0.005842,0.005842,0.005842
86,4893.62,1.12328,0.7457,1.26,0.83049,0.89193,0.87759,0.5664,1.12548,0.71729,1.29703,0.0057925,0.0057925,0.0057925
87,4949.4,1.13278,0.74395,1.27506,0.82825,0.89477,0.87723,0.56556,1.12545,0.71885,1.29819,0.005743,0.005743,0.005743
88,5005.29,1.13614,0.7412,1.27589,0.83092,0.89178,0.87777,0.56616,1.12615,0.71859,1.2986,0.0056935,0.0056935,0.0056935
89,5060.93,1.13337,0.73622,1.2775,0.82632,0.89842,0.87757,0.56511,1.12679,0.71701,1.2999,0.005644,0.005644,0.005644
90,5116.68,1.12987,0.74548,1.26754,0.82492,0.897,0.87771,0.56621,1.12639,0.71519,1.29946,0.0055945,0.0055945,0.0055945
91,5172.67,1.12787,0.74791,1.27422,0.82457,0.89788,0.87753,0.566,1.12671,0.71484,1.30011,0.005545,0.005545,0.005545
92,5228.74,1.12842,0.7373,1.27371,0.82428,0.90167,0.88015,0.5666,1.12724,0.71393,1.30147,0.0054955,0.0054955,0.0054955
93,5284.67,1.12731,0.72754,1.27298,0.82528,0.90181,0.87955,0.56701,1.12791,0.714,1.3026,0.005446,0.005446,0.005446
94,5340.77,1.12997,0.73164,1.26931,0.82599,0.90084,0.88068,0.56692,1.128,0.71318,1.30278,0.0053965,0.0053965,0.0053965
95,5396.63,1.12317,0.73142,1.27164,0.82882,0.89876,0.8809,0.56732,1.12871,0.71284,1.30335,0.005347,0.005347,0.005347
96,5452.73,1.12166,0.72376,1.27244,0.83065,0.89406,0.88082,0.56674,1.12816,0.71156,1.30317,0.0052975,0.0052975,0.0052975
97,5508.6,1.11582,0.71963,1.26174,0.82791,0.89717,0.88015,0.56676,1.12769,0.71191,1.30263,0.005248,0.005248,0.005248
98,5564.63,1.11992,0.71674,1.26937,0.83036,0.89262,0.88012,0.56676,1.1271,0.71205,1.30239,0.0051985,0.0051985,0.0051985
99,5620.73,1.11941,0.7224,1.25732,0.82999,0.89231,0.87903,0.56697,1.12727,0.71108,1.30285,0.005149,0.005149,0.005149
